geolocation_zip_code_prefix,Country,geolocation_city,geolocation_state,cnt
29110,Brazil,vila velha,ES,26
29153,Brazil,cariacica,ES,40
29113,Brazil,vila velha,ES,33
29043,Brazil,vitoria,ES,91
29210,Brazil,guarapari,ES,36
29930,Brazil,são mateus,ES,24
29750,Brazil,pancas,ES,36
29152,Brazil,cariacica,ES,29
29350,Brazil,presidente kennedy,ES,27
29295,Brazil,vargem alta,ES,54
29540,Brazil,ibitirama,ES,11
29045,Brazil,vitoria,ES,76
29150,Brazil,cariacica,ES,40
29163,Brazil,serra,ES,103
29031,Brazil,vitoria,ES,19
29240,Brazil,alfredo chaves,ES,50
29065,Brazil,vitória,ES,21
29052,Brazil,vitoria,ES,63
29580,Brazil,dores do rio preto,ES,26
29311,Brazil,cachoeiro de itapemirim,ES,22
29303,Brazil,cachoeiro de itapemirim,ES,91
29060,Brazil,vitória,ES,54
29010,Brazil,vitória,ES,19
29070,Brazil,vitória,ES,18
29970,Brazil,pedro canario,ES,69
29056,Brazil,vitoria,ES,112
29600,Brazil,afonso cláudio,ES,12
29155,Brazil,cariacica,ES,35
29092,Brazil,vitoria,ES,117
29051,Brazil,vitoria,ES,13
29707,Brazil,colatina,ES,14
29125,Brazil,vila velha,ES,9
29100,Brazil,vila velha,ES,113
29109,Brazil,vila velha,ES,32
29177,Brazil,serra,ES,40
29301,Brazil,cachoeiro de itapemirim,ES,71
29706,Brazil,colatina,ES,41
29785,Brazil,vila valerio,ES,36
29550,Brazil,jerônimo monteiro,ES,12
29149,Brazil,cariacica,ES,39
29307,Brazil,cachoeiro de itapemirim,ES,40
29178,Brazil,serra,ES,31
29151,Brazil,cariacica,ES,51
29217,Brazil,guarapari,ES,9
29111,Brazil,vila velha,ES,40
29302,Brazil,cachoeiro de itapemirim,ES,33
29015,Brazil,vitoria,ES,64
29390,Brazil,iuna,ES,71
29115,Brazil,vila velha,ES,36
29308,Brazil,cachoeiro de itapemirim,ES,63
29182,Brazil,serra,ES,46
29171,Brazil,serra,ES,63
29146,Brazil,cariacica,ES,120
29166,Brazil,serra,ES,138
29906,Brazil,linhares,ES,36
29780,Brazil,são gabriel da palha,ES,22
29161,Brazil,serra,ES,54
29172,Brazil,serra,ES,92
29213,Brazil,guarapari,ES,9
29305,Brazil,cachoeiro de itapemirim,ES,48
29124,Brazil,vila velha,ES,38
29215,Brazil,guarapari,ES,76
29709,Brazil,colatina,ES,37
29941,Brazil,sao mateus,ES,24
29173,Brazil,serra,ES,38
29700,Brazil,colatina,ES,98
29032,Brazil,vitoria,ES,52
29380,Brazil,muniz freire,ES,45
29200,Brazil,guarapari,ES,95
29104,Brazil,vila velha,ES,76
29057,Brazil,vitoria,ES,118
29193,Brazil,aracruz,ES,29
29102,Brazil,vila velha,ES,357
29398,Brazil,irupi,ES,19
29050,Brazil,vitória,ES,41
29136,Brazil,viana,ES,12
29304,Brazil,cachoeiro de itapemirim,ES,65
29201,Brazil,guarapari,ES,32
29156,Brazil,cariacica,ES,47
29845,Brazil,boa esperanca,ES,47
29194,Brazil,aracruz,ES,52
29170,Brazil,serra,ES,48
29040,Brazil,vitoria,ES,25
29395,Brazil,ibatiba,ES,91
29500,Brazil,alegre,ES,131
29221,Brazil,guarapari,ES,20
29154,Brazil,cariacica,ES,40
29285,Brazil,piuma,ES,103
29126,Brazil,vila velha,ES,27
29306,Brazil,cachoeiro de itapemirim,ES,78
29830,Brazil,nova venécia,ES,39
29198,Brazil,aracruz,ES,8
29940,Brazil,sao mateus,ES,10
29148,Brazil,cariacica,ES,53
65288,Brazil,centro do guilherme,MA,10
65660,Brazil,barao de grajau,MA,10
65143,Brazil,bacabeira,MA,10
65606,Brazil,caxias,MA,34
65390,Brazil,santa luzia,MA,39
65515,Brazil,buriti,MA,15
65208,Brazil,santa helena,MA,32
65680,Brazil,passagem franca,MA,18
65943,Brazil,formosa da serra negra,MA,12
65420,Brazil,timbiras,MA,12
65470,Brazil,sao mateus do maranhao,MA,24
65900,Brazil,imperatriz,MA,82
65718,Brazil,lagoa grande do maranhao,MA,12
65077,Brazil,sao luis,MA,77
65850,Brazil,mirador,MA,15
65041,Brazil,sao luis,MA,26
65580,Brazil,tutoia,MA,39
65605,Brazil,caxias,MA,14
65138,Brazil,raposa,MA,10
65284,Brazil,governador nunes freire,MA,27
65631,Brazil,timon,MA,22
65907,Brazil,imperatriz,MA,46
65919,Brazil,imperatriz,MA,38
65076,Brazil,sao luis,MA,85
65604,Brazil,caxias,MA,18
65770,Brazil,governador archer,MA,15
65082,Brazil,sao luis,MA,21
65299,Brazil,centro novo do maranhao,MA,10
65265,Brazil,mirinzal,MA,19
65590,Brazil,barreirinhas,MA,68
65073,Brazil,sao luis,MA,16
65750,Brazil,esperantinopolis,MA,21
65071,Brazil,sao luis,MA,123
65930,Brazil,açailândia,MA,19
65970,Brazil,porto franco,MA,49
65707,Brazil,pio xii,MA,15
65920,Brazil,sao pedro da agua branca,MA,16
65570,Brazil,araioses,MA,21
65430,Brazil,vargem grande,MA,30
65901,Brazil,imperatriz,MA,82
65935,Brazil,senador la rocque,MA,12
65780,Brazil,governador eugenio barros,MA,10
65990,Brazil,riachao,MA,20
65170,Brazil,icatu,MA,12
65609,Brazil,caxias,MA,28
65058,Brazil,sao luis,MA,141
65056,Brazil,sao luis,MA,25
65922,Brazil,joao lisboa,MA,17
65530,Brazil,urbano santos,MA,22
65306,Brazil,santa ines,MA,15
65495,Brazil,miranda do norte,MA,26
65916,Brazil,imperatriz,MA,54
65213,Brazil,penalva,MA,13
65915,Brazil,imperatriz,MA,11
65081,Brazil,sao luis,MA,31
65925,Brazil,sitio novo,MA,12
65365,Brazil,ze doca,MA,42
65053,Brazil,sao luis,MA,23
65600,Brazil,caxias,MA,19
65235,Brazil,sao bento,MA,36
65130,Brazil,paco do lumiar,MA,52
65037,Brazil,sao luis,MA,12
65067,Brazil,sao luis,MA,68
65065,Brazil,são luís,MA,10
65300,Brazil,santa ines,MA,66
65975,Brazil,estreito,MA,52
65520,Brazil,brejo,MA,29
65968,Brazil,campestre do maranhao,MA,17
65043,Brazil,sao luis,MA,11
65413,Brazil,alto alegre do maranhao,MA,10
65950,Brazil,barra do corda,MA,104
65465,Brazil,cantanhede,MA,16
65712,Brazil,lago dos rodrigues,MA,10
65054,Brazil,são luís,MA,10
65350,Brazil,vitoria do mearim,MA,26
65200,Brazil,pinheiro,MA,75
65945,Brazil,arame,MA,30
65370,Brazil,pindare mirim,MA,19
65075,Brazil,sao luis,MA,212
65760,Brazil,presidente dutra,MA,73
65150,Brazil,rosario,MA,23
65620,Brazil,coelho neto,MA,36
65665,Brazil,sao joao dos patos,MA,37
65690,Brazil,colinas,MA,32
65066,Brazil,sao luis,MA,161
65400,Brazil,codo,MA,72
65633,Brazil,timon,MA,10
65048,Brazil,sao luis,MA,15
65905,Brazil,imperatriz,MA,13
65283,Brazil,maranhaozinho,MA,10
65525,Brazil,anapurus,MA,14
65485,Brazil,itapecuru mirim,MA,36
65700,Brazil,bacabal,MA,150
65042,Brazil,sao luis,MA,16
65145,Brazil,santa rita,MA,18
65090,Brazil,sao luis,MA,13
65715,Brazil,lago da pedra,MA,42
65289,Brazil,maracacume,MA,26
65059,Brazil,sao luis,MA,12
65685,Brazil,buriti bravo,MA,22
65610,Brazil,aldeias altas,MA,10
65215,Brazil,viana,MA,39
65602,Brazil,caxias,MA,32
65765,Brazil,dom pedro,MA,31
65415,Brazil,coroata,MA,57
65292,Brazil,boa vista do gurupi,MA,11
65395,Brazil,bom jesus das selvas,MA,21
65110,Brazil,sao jose de ribamar,MA,95
65036,Brazil,sao luis,MA,37
65035,Brazil,sao luis,MA,30
65910,Brazil,imperatriz,MA,20
65840,Brazil,sao raimundo das mangabeiras,MA,20
65912,Brazil,imperatriz,MA,27
65393,Brazil,buriticupu,MA,76
65278,Brazil,turiacu,MA,16
65607,Brazil,caxias,MA,19
65913,Brazil,imperatriz,MA,20
65020,Brazil,sao luis,MA,41
65728,Brazil,lima campos,MA,12
65640,Brazil,parnarama,MA,10
65295,Brazil,carutapera,MA,20
65720,Brazil,igarape grande,MA,12
65490,Brazil,anajatuba,MA,17
65270,Brazil,bacuri,MA,15
65727,Brazil,trizidela do vale,MA,14
65725,Brazil,pedreiras,MA,80
65763,Brazil,tuntum,MA,32
65636,Brazil,timon,MA,50
65695,Brazil,fortuna,MA,16
65810,Brazil,alto parnaiba,MA,24
65064,Brazil,sao luis,MA,16
65055,Brazil,sao luis,MA,105
65051,Brazil,sao luis,MA,10
65790,Brazil,sao domingos do maranhao,MA,26
65670,Brazil,paraibano,MA,23
65274,Brazil,nova olinda do maranhao,MA,12
65740,Brazil,pocao de pedras,MA,18
65063,Brazil,sao luis,MA,30
65800,Brazil,balsas,MA,175
65735,Brazil,capinzal do norte,MA,12
65980,Brazil,carolina,MA,39
65218,Brazil,matinha,MA,10
65272,Brazil,santa luzia do parua,MA,16
65540,Brazil,santa quiteria do maranhao,MA,22
65320,Brazil,vitorino freire,MA,37
65060,Brazil,sao luis,MA,43
65025,Brazil,sao luis,MA,33
65480,Brazil,arari,MA,41
65070,Brazil,sao luis,MA,73
65062,Brazil,sao luis,MA,41
65250,Brazil,alcantara,MA,11
65500,Brazil,chapadinha,MA,92
65608,Brazil,caxias,MA,10
65870,Brazil,pastos bons,MA,11
65068,Brazil,são luís,MA,14
65280,Brazil,candido mendes,MA,15
65923,Brazil,amarante do maranhao,MA,20
65380,Brazil,bom jardim,MA,15
65285,Brazil,godofredo viana,MA,12
65917,Brazil,imperatriz,MA,18
65550,Brazil,sao bernardo,MA,17
65630,Brazil,timon,MA,25
65268,Brazil,cururupu,MA,24
65903,Brazil,imperatriz,MA,67
65510,Brazil,mata roma,MA,13
65895,Brazil,loreto,MA,17
65805,Brazil,fortaleza dos nogueiras,MA,16
64051,Brazil,teresina,PI,11
68373,Brazil,altamira,PA,19
63630,Brazil,pedra branca,CE,36
77804,Brazil,araguaina,TO,29
58753,Brazil,tavares,PB,20
59570,Brazil,ceara-mirim,RN,22
67013,Brazil,ananindeua,PA,43
69040,Brazil,manaus,AM,50
79621,Brazil,tres lagoas,MS,35
79430,Brazil,bandeirantes,MS,24
79470,Brazil,rio negro,MS,20
79804,Brazil,dourados,MS,20
78559,Brazil,sinop,MT,14
68925,Brazil,santana,AP,33
49010,Brazil,aracaju,SE,92
58580,Brazil,serra branca,PB,19
61655,Brazil,caucaia,CE,14
64575,Brazil,jaicos,PI,14
64840,Brazil,guadalupe,PI,22
79970,Brazil,eldorado,MS,38
78325,Brazil,aripuanã,MT,17
77650,Brazil,miracema do tocantins,TO,47
79824,Brazil,dourados,MS,25
59124,Brazil,natal,RN,24
78875,Brazil,gaucha do norte,MT,45
68372,Brazil,altamira,PA,47
69935,Brazil,assis brasil,AC,13
78330,Brazil,cotriguacu,MT,34
78058,Brazil,cuiaba,MT,95
77490,Brazil,cristalandia,TO,11
78450,Brazil,nova mutum,MT,187
68926,Brazil,santana,AP,16
64750,Brazil,paulistana,PI,33
58071,Brazil,joao pessoa,PB,43
76974,Brazil,espigão do oeste,RO,13
67020,Brazil,ananindeua,PA,27
69908,Brazil,rio branco,AC,15
76995,Brazil,corumbiara,RO,11
69047,Brazil,manaus,AM,22
79603,Brazil,tres lagoas,MS,26
78670,Brazil,são félix do araguaia,MT,14
49092,Brazil,aracaju,SE,31
79260,Brazil,bela vista,MS,54
59200,Brazil,santa cruz,RN,56
59152,Brazil,parnamirim,RN,90
78579,Brazil,itanhanga,MT,11
58500,Brazil,monteiro,PB,43
68473,Brazil,novo repartimento,PA,40
68795,Brazil,benevides,PA,31
78595,Brazil,apiacas,MT,38
79500,Brazil,paranaiba,MS,103
57085,Brazil,maceio,AL,18
77890,Brazil,ananas,TO,18
68742,Brazil,castanhal,PA,65
58430,Brazil,santa cecilia de umbuzeiro,PB,11
67200,Brazil,marituba,PA,82
58995,Brazil,manaira,PB,14
66823,Brazil,belem,PA,33
79930,Brazil,aral moreira,MS,23
64012,Brazil,teresina,PI,15
68743,Brazil,castanhal,PA,74
76866,Brazil,theobroma,RO,11
68010,Brazil,santarem,PA,52
78060,Brazil,cuiabá,MT,31
62810,Brazil,icapui,CE,15
63290,Brazil,jardim,CE,14
78400,Brazil,diamantino,MT,47
66613,Brazil,belem,PA,37
69098,Brazil,manaus,AM,26
58328,Brazil,pedras de fogo,PB,20
63034,Brazil,juazeiro do norte,CE,19
59145,Brazil,parnamirim,RN,21
64216,Brazil,parnaiba,PI,11
59075,Brazil,natal,RN,62
79140,Brazil,nova alvorada do sul,MS,67
57925,Brazil,barra de santo antonio,AL,10
76810,Brazil,porto velho,RO,27
69058,Brazil,manaus,AM,79
49015,Brazil,aracaju,SE,77
77770,Brazil,goiatins,TO,10
79150,Brazil,maracaju,MS,140
58038,Brazil,joão pessoa,PB,25
78460,Brazil,nobres,MT,30
69075,Brazil,manaus,AM,29
64655,Brazil,alagoinha do piaui,PI,16
69041,Brazil,manaus,AM,25
79950,Brazil,navirai,MS,136
57310,Brazil,arapiraca,AL,10
68525,Brazil,bom jesus do tocantins,PA,20
70863,Brazil,brasília,DF,11
49140,Brazil,barra dos coqueiros,SE,33
61760,Brazil,eusébio,CE,15
68230,Brazil,almeirim,PA,15
79690,Brazil,santa rita do pardo,MS,21
78048,Brazil,cuiabá,MT,31
63700,Brazil,crateus,CE,83
69905,Brazil,rio branco,AC,53
78435,Brazil,sao jose do rio claro,MT,45
70390,Brazil,brasília,DF,11
59173,Brazil,goianinha,RN,18
64218,Brazil,parnaiba,PI,43
62540,Brazil,amontada,CE,14
63600,Brazil,senador pompeu,CE,30
64260,Brazil,piripiri,PI,81
61620,Brazil,caucaia,CE,11
64003,Brazil,teresina,PI,84
58303,Brazil,santa rita,PB,10
76880,Brazil,buritis,RO,41
58600,Brazil,santa luzia,PB,33
79831,Brazil,dourados,MS,13
69640,Brazil,tabatinga,AM,14
62020,Brazil,sobral,CE,18
58297,Brazil,rio tinto,PB,20
78125,Brazil,varzea grande,MT,23
59800,Brazil,martins,RN,17
66025,Brazil,belem,PA,72
59031,Brazil,natal,RN,18
57670,Brazil,maribondo,AL,12
64028,Brazil,teresina,PI,12
79370,Brazil,ladario,MS,60
76803,Brazil,porto velho,RO,117
78453,Brazil,santa rita do trivelato,MT,12
58035,Brazil,joao pessoa,PB,68
57037,Brazil,maceio,AL,25
76913,Brazil,ji-parana,RO,16
68375,Brazil,altamira,PA,23
68928,Brazil,santana,AP,24
59230,Brazil,campo redondo,RN,14
76829,Brazil,porto velho,RO,63
58680,Brazil,taperoa,PB,12
68456,Brazil,tucurui,PA,37
64330,Brazil,sao miguel do tapuio,PI,10
69021,Brazil,manaus,AM,10
78885,Brazil,feliz natal,MT,35
66815,Brazil,belem,PA,14
58707,Brazil,patos,PB,13
78664,Brazil,santa cruz do xingu,MT,22
62011,Brazil,sobral,CE,42
78310,Brazil,comodoro,MT,75
69918,Brazil,rio branco,AC,164
49503,Brazil,itabaiana,SE,12
63165,Brazil,nova olinda,CE,12
59215,Brazil,nova cruz,RN,33
59086,Brazil,natal,RN,29
62840,Brazil,beberibe,CE,24
49070,Brazil,aracaju,SE,28
76898,Brazil,governador jorge teixeira,RO,14
61814,Brazil,pacatuba,CE,24
79180,Brazil,ribas do rio pardo,MS,32
78820,Brazil,jaciara,MT,100
77405,Brazil,gurupi,TO,59
64400,Brazil,amarante,PI,19
68780,Brazil,vigia,PA,30
69073,Brazil,manaus,AM,37
77809,Brazil,araguaina,TO,24
68633,Brazil,dom eliseu,PA,54
79840,Brazil,dourados,MS,75
68903,Brazil,macapa,AP,74
63170,Brazil,araripe,CE,18
63500,Brazil,iguatu,CE,69
58040,Brazil,joao pessoa,PB,63
58036,Brazil,joao pessoa,PB,60
68376,Brazil,altamira,PA,10
58840,Brazil,pombal,PB,50
68515,Brazil,parauapebas,PA,360
63210,Brazil,mauriti,CE,22
59515,Brazil,angicos,RN,21
79428,Brazil,figueirao,MS,21
69068,Brazil,manaus,AM,15
68040,Brazil,santarem,PA,145
59030,Brazil,natal,RN,36
76930,Brazil,alvorada d'oeste,RO,19
57313,Brazil,arapiraca,AL,26
62870,Brazil,pacajus,CE,45
77825,Brazil,araguaina,TO,10
59068,Brazil,natal,RN,26
77725,Brazil,colmeia,TO,21
58805,Brazil,sousa,PB,11
79760,Brazil,batayporã,MS,12
79620,Brazil,tres lagoas,MS,36
59139,Brazil,natal,RN,25
58540,Brazil,sume,PB,37
59338,Brazil,tenente laurentino cruz,RN,10
49000,Brazil,aracaju,SE,23
79600,Brazil,tres lagoas,MS,24
76907,Brazil,ji-parana,RO,34
57180,Brazil,barra de sao miguel,AL,11
79700,Brazil,fatima do sul,MS,43
77818,Brazil,araguaina,TO,35
70800,Brazil,brasília,DF,13
61936,Brazil,maracanau,CE,11
59347,Brazil,ouro branco,RN,12
69378,Brazil,caroebe,RR,10
58302,Brazil,santa rita,PB,31
69030,Brazil,manaus,AM,18
68537,Brazil,canaã dos carajás,PA,25
58034,Brazil,joao pessoa,PB,10
78735,Brazil,rondonopolis,MT,53
79415,Brazil,sonora,MS,63
57200,Brazil,penedo,AL,92
68555,Brazil,xinguara,PA,82
64019,Brazil,teresina,PI,53
49700,Brazil,capela,SE,12
78515,Brazil,nova canaã do norte,MT,11
49680,Brazil,nossa senhora da gloria,SE,37
68800,Brazil,breves,PA,94
79820,Brazil,dourados,MS,20
79280,Brazil,porto murtinho,MS,32
59140,Brazil,parnamirim,RN,41
69055,Brazil,manaus,AM,54
79770,Brazil,anaurilândia,MS,10
68700,Brazil,capanema,PA,36
62190,Brazil,groairas,CE,10
64006,Brazil,teresina,PI,32
78573,Brazil,tapurah,MT,61
77777,Brazil,campos lindos,TO,15
76876,Brazil,ariquemes,RO,41
69911,Brazil,rio branco,AC,82
63460,Brazil,pereiro,CE,20
76850,Brazil,guajara-mirim,RO,40
68750,Brazil,curuca,PA,12
68790,Brazil,santa isabel do para,PA,53
78658,Brazil,canabrava do norte,MT,23
77360,Brazil,parana,TO,13
79450,Brazil,rochedo,MS,24
79745,Brazil,novo horizonte do sul,MS,13
57017,Brazil,maceio,AL,39
76914,Brazil,ji-paraná,RO,10
79902,Brazil,ponta pora,MS,20
63300,Brazil,lavras da mangabeira,CE,19
69063,Brazil,manaus,AM,27
68902,Brazil,macapá,AP,13
77001,Brazil,palmas,TO,119
66690,Brazil,belem,PA,17
69312,Brazil,boa vista,RR,80
63030,Brazil,juazeiro do norte,CE,34
76926,Brazil,mirante da serra,RO,21
77060,Brazil,palmas,TO,51
69151,Brazil,parintins,AM,28
61944,Brazil,maranguape,CE,10
63190,Brazil,santana do cariri,CE,11
58417,Brazil,campina grande,PB,34
78520,Brazil,guaranta do norte,MT,104
58340,Brazil,sape,PB,33
78700,Brazil,rondonopolis,MT,131
69940,Brazil,sena madureira,AC,26
57900,Brazil,porto calvo,AL,30
77425,Brazil,gurupi,TO,14
66075,Brazil,belem,PA,49
57150,Brazil,pilar,AL,34
76920,Brazil,ouro preto do oeste,RO,100
58033,Brazil,joao pessoa,PB,24
78180,Brazil,santo antonio do leverger,MT,12
49035,Brazil,aracaju,SE,105
79806,Brazil,dourados,MS,13
69077,Brazil,manaus,AM,47
78010,Brazil,cuiaba,MT,30
76871,Brazil,ariquemes,RO,21
69048,Brazil,manaus,AM,10
59810,Brazil,portalegre,RN,16
66073,Brazil,belem,PA,43
79410,Brazil,pedro gomes,MS,41
59900,Brazil,pau dos ferros,RN,67
69919,Brazil,rio branco,AC,71
64100,Brazil,barras,PI,25
59056,Brazil,natal,RN,95
64300,Brazil,valenca do piaui,PI,42
78135,Brazil,varzea grande,MT,32
69099,Brazil,manaus,AM,68
57860,Brazil,sao jose da laje,AL,20
71070,Brazil,brasília,DF,19
58101,Brazil,cabedelo,PB,13
69036,Brazil,manaus,AM,25
58489,Brazil,aroeiras,PB,11
58050,Brazil,joao pessoa,PB,25
57073,Brazil,maceió,AL,14
76958,Brazil,nova brasilandia d'oeste,RO,23
68665,Brazil,garrafao do norte,PA,22
69912,Brazil,rio branco,AC,22
63195,Brazil,altaneira,CE,13
64535,Brazil,inhuma,PI,24
76808,Brazil,porto velho,RO,84
57306,Brazil,arapiraca,AL,12
49100,Brazil,são cristóvão,SE,15
58015,Brazil,joao pessoa,PB,34
49790,Brazil,aquidaba,SE,15
69917,Brazil,rio branco,AC,34
78680,Brazil,cocalinho,MT,15
79935,Brazil,sete quedas,MS,39
62920,Brazil,quixere,CE,21
78380,Brazil,denise,MT,22
57015,Brazil,maceio,AL,22
57300,Brazil,arapiraca,AL,45
68193,Brazil,novo progresso,PA,65
69053,Brazil,manaus,AM,77
78640,Brazil,canarana,MT,135
76864,Brazil,cujubim,RO,14
57040,Brazil,maceio,AL,42
63041,Brazil,juazeiro do norte,CE,14
76825,Brazil,porto velho,RO,19
58401,Brazil,campina grande,PB,64
64200,Brazil,parnaiba,PI,21
57160,Brazil,marechal deodoro,AL,35
62900,Brazil,russas,CE,89
64760,Brazil,são joão do piauí,PI,10
76993,Brazil,colorado do oeste,RO,65
79610,Brazil,tres lagoas,MS,35
68701,Brazil,capanema,PA,28
63119,Brazil,crato,CE,18
49020,Brazil,aracaju,SE,115
49025,Brazil,aracaju,SE,158
78785,Brazil,alto taquari,MT,42
77019,Brazil,palmas,TO,30
68540,Brazil,conceição do araguaia,PA,17
72145,Brazil,brasília,DF,16
59940,Brazil,luis gomes,RN,11
59040,Brazil,natal,RN,26
78070,Brazil,cuiaba,MT,63
79740,Brazil,ivinhema,MS,101
78085,Brazil,cuiaba,MT,43
79841,Brazil,dourados,MS,28
59090,Brazil,natal,RN,55
69085,Brazil,manaus,AM,20
72241,Brazil,brasília,DF,11
68909,Brazil,macapa,AP,61
78138,Brazil,varzea grande,MT,17
58083,Brazil,joao pessoa,PB,10
58755,Brazil,princesa isabel,PB,37
78275,Brazil,rio branco,MT,32
62940,Brazil,morada nova,CE,63
69044,Brazil,manaus,AM,17
49055,Brazil,aracaju,SE,61
76934,Brazil,seringueiras,RO,18
69083,Brazil,manaus,AM,18
77720,Brazil,itacaja,TO,15
49047,Brazil,aracaju,SE,45
62340,Brazil,frecheirinha,CE,19
78243,Brazil,nova lacerda,MT,11
69097,Brazil,manaus,AM,56
79641,Brazil,tres lagoas,MS,10
63185,Brazil,farias brito,CE,13
49690,Brazil,monte alegre de sergipe,SE,12
63100,Brazil,crato,CE,28
66810,Brazil,belem,PA,30
63750,Brazil,tamboril,CE,10
68445,Brazil,barcarena,PA,45
61650,Brazil,caucaia,CE,25
57280,Brazil,igreja nova,AL,15
79785,Brazil,angelica,MS,33
64868,Brazil,baixa grande do ribeiro,PI,16
66070,Brazil,belem,PA,65
79813,Brazil,dourados,MS,32
79300,Brazil,corumba,MS,26
57968,Brazil,campestre,AL,12
63260,Brazil,brejo santo,CE,67
64640,Brazil,santo antonio de lisboa,PI,12
69735,Brazil,presidente figueiredo,AM,16
59127,Brazil,natal,RN,23
64204,Brazil,parnaiba,PI,14
68170,Brazil,juruti,PA,35
67010,Brazil,ananindeua,PA,36
66053,Brazil,belem,PA,63
63050,Brazil,juazeiro do norte,CE,61
49770,Brazil,maruim,SE,10
64500,Brazil,oeiras,PI,76
49514,Brazil,frei paulo,SE,11
64280,Brazil,campo maior,PI,59
68520,Brazil,sao domingos do araguaia,PA,21
68746,Brazil,castanhal,PA,17
76860,Brazil,candeias do jamari,RO,16
62965,Brazil,sao joao do jaguaribe,CE,12
72025,Brazil,brasília,DF,10
68200,Brazil,alenquer,PA,21
78040,Brazil,cuiaba,MT,61
62550,Brazil,morrinhos,CE,25
66055,Brazil,belém,PA,24
79811,Brazil,dourados,MS,20
64215,Brazil,parnaíba,PI,15
62700,Brazil,caninde,CE,60
79240,Brazil,jardim,MS,82
77023,Brazil,palmas,TO,91
78490,Brazil,jangada,MT,11
64005,Brazil,teresina,PI,24
58360,Brazil,itabaiana,PB,17
76804,Brazil,porto velho,RO,140
62598,Brazil,jijoca de jericoacoara,CE,103
72125,Brazil,brasília,DF,16
59955,Brazil,tenente ananias,RN,14
78345,Brazil,castanheira,MT,11
69059,Brazil,manaus,AM,11
68455,Brazil,tucurui,PA,41
77880,Brazil,xambioa,TO,19
69310,Brazil,boa vista,RR,12
59330,Brazil,jucurutu,RN,26
61658,Brazil,caucaia,CE,22
68501,Brazil,maraba,PA,60
49040,Brazil,aracaju,SE,75
57060,Brazil,maceio,AL,29
57250,Brazil,campo alegre,AL,20
58432,Brazil,campina grande,PB,32
70673,Brazil,brasília,DF,30
79822,Brazil,dourados,MS,45
69025,Brazil,manaus,AM,16
62040,Brazil,sobral,CE,26
76997,Brazil,cerejeiras,RO,45
63800,Brazil,quixeramobim,CE,66
68181,Brazil,itaituba,PA,27
76929,Brazil,urupa,RO,10
78550,Brazil,sinop,MT,253
77760,Brazil,colinas do tocantins,TO,89
59054,Brazil,natal,RN,59
64490,Brazil,regeneracao,PI,15
69020,Brazil,manaus,AM,43
59520,Brazil,santana do matos,RN,12
79290,Brazil,bonito,MS,118
57080,Brazil,maceio,AL,28
59070,Brazil,natal,RN,36
79802,Brazil,dourados,MS,15
49560,Brazil,moita bonita,SE,14
49060,Brazil,aracaju,SE,44
58884,Brazil,catolé do rocha,PB,15
77590,Brazil,ponte alta do tocantins,TO,12
62050,Brazil,sobral,CE,23
49260,Brazil,umbauba,SE,27
66617,Brazil,belem,PA,38
59147,Brazil,parnamirim,RN,15
78500,Brazil,colider,MT,76
59073,Brazil,natal,RN,49
77450,Brazil,jau do tocantins,TO,11
49004,Brazil,aracaju,SE,14
79805,Brazil,dourados,MS,16
77402,Brazil,gurupi,TO,33
79842,Brazil,dourados,MS,10
62730,Brazil,caridade,CE,12
62375,Brazil,carnaubal,CE,20
49096,Brazil,aracaju,SE,13
49027,Brazil,aracaju,SE,49
69313,Brazil,boa vista,RR,49
79803,Brazil,dourados,MS,19
59695,Brazil,barauna,RN,10
59010,Brazil,natal,RN,25
63504,Brazil,iguatu,CE,16
49085,Brazil,aracaju,SE,40
68980,Brazil,oiapoque,AP,27
59870,Brazil,antonio martins,RN,14
63740,Brazil,novo oriente,CE,24
58309,Brazil,bayeux,PB,22
76961,Brazil,cacoal,RO,20
64000,Brazil,teresina,PI,103
69010,Brazil,manaus,AM,46
58305,Brazil,bayeux,PB,16
68527,Brazil,abel figueiredo,PA,16
68385,Brazil,tucumã,PA,13
58025,Brazil,joao pessoa,PB,33
59610,Brazil,mossoro,RN,11
63507,Brazil,iguatu,CE,13
59155,Brazil,parnamirim,RN,18
49065,Brazil,aracaju,SE,45
79270,Brazil,caracol,MS,12
69925,Brazil,senador guiomard,AC,15
66623,Brazil,belem,PA,72
79604,Brazil,tres lagoas,MS,22
67145,Brazil,ananindeua,PA,18
59150,Brazil,parnamirim,RN,31
68740,Brazil,castanhal,PA,64
68560,Brazil,santana do araguaia,PA,50
78032,Brazil,cuiabá,MT,12
66065,Brazil,belem,PA,48
79812,Brazil,dourados,MS,17
78870,Brazil,paranatinga,MT,67
62560,Brazil,marco,CE,26
68580,Brazil,itupiranga,PA,24
72115,Brazil,brasília,DF,21
68377,Brazil,altamira,PA,35
77685,Brazil,dois irmaos do tocantins,TO,10
57680,Brazil,boca da mata,AL,19
57303,Brazil,arapiraca,AL,12
49043,Brazil,aracaju,SE,15
58280,Brazil,mamanguape,PB,48
64980,Brazil,corrente,PI,31
59106,Brazil,natal,RN,12
62300,Brazil,vicosa do ceara,CE,38
59374,Brazil,carnauba dos dantas,RN,12
78545,Brazil,santa carmem,MT,28
69850,Brazil,boca do acre,AM,19
49026,Brazil,aracaju,SE,27
59120,Brazil,natal,RN,22
59012,Brazil,natal,RN,46
79825,Brazil,dourados,MS,30
